561	y2
561	y3
561	n1
561	n4
561	n5
562	y2
562	y3
562	n1
562	n4
562	n5
563	y2
563	y3
563	n1
563	n4
563	n5
564	y2
564	y3
564	n1
564	n4
564	n5
565	y2
565	y3
565	n1
565	n4
565	n5
566	y2
566	y3
566	n1
566	n4
566	n5
567	y2
567	y3
567	n1
567	n4
567	n5
568	y2
568	y3
568	n1
568	n4
568	n5
569	y2
569	y3
569	n1
569	n4
569	n5
570	y2
570	y3
570	n1
570	n4
570	n5
571	y2
571	y3
571	n1
571	n4
571	n5
572	y2
572	y3
572	n1
572	n4
572	n5
573	y2
573	y3
573	n1
573	n4
573	n5
574	y2
574	y3
574	n1
574	n4
574	n5
575	y2
575	y3
575	n1
575	n4
575	n5
576	y2
576	y3
576	n1
576	n4
576	n5
577	y2
577	y3
577	n1
577	n4
577	n5
578	y2
578	y3
578	n1
578	n4
578	n5
579	y2
579	y3
579	n1
579	n4
579	n5
580	y2
580	y3
580	n1
580	n4
580	n5
581	y2
581	y3
581	n1
581	n4
581	n5
582	y2
582	y3
582	n1
582	n4
582	n5
583	y2
583	y3
583	n1
583	n4
583	n5
584	y2
584	y3
584	n1
584	n4
584	n5
585	y2
585	y3
585	n1
585	n4
585	n5
586	y2
586	y3
586	n1
586	n4
586	n5
587	y2
587	y3
587	n1
587	n4
587	n5
588	y2
588	y3
588	n1
588	n4
588	n5
589	y2
589	y3
589	n1
589	n4
589	n5
590	y2
590	y3
590	n1
590	n4
590	n5
591	y2
591	y3
591	n1
591	n4
591	n5
592	y2
592	y3
592	n1
592	n4
592	n5
593	y2
593	y3
593	n1
593	n4
593	n5
594	y2
594	y3
594	n1
594	n4
594	n5
595	y2
595	y3
595	n1
595	n4
595	n5
596	y2
596	y3
596	n1
596	n4
596	n5
597	y2
597	y3
597	n1
597	n4
597	n5
598	y2
598	y3
598	n1
598	n4
598	n5
599	y2
599	y3
599	n1
599	n4
599	n5
600	y2
600	y3
600	n1
600	n4
600	n5
601	y2
601	y3
601	n1
601	n4
601	n5
602	y2
602	y3
602	n1
602	n4
602	n5
603	y2
603	y3
603	n1
603	n4
603	n5
604	y2
604	y3
604	n1
604	n4
604	n5
605	y2
605	y3
605	n1
605	n4
605	n5
606	y2
606	y3
606	n1
606	n4
606	n5
607	y2
607	y3
607	n1
607	n4
607	n5
608	y2
608	y3
608	n1
608	n4
608	n5
609	y2
609	y3
609	n1
609	n4
609	n5
610	y2
610	y3
610	n1
610	n4
610	n5
611	y2
611	y3
611	n1
611	n4
611	n5
612	y2
612	y3
612	n1
612	n4
612	n5
613	y2
613	y3
613	n1
613	n4
613	n5
614	y2
614	y3
614	n1
614	n4
614	n5
615	y2
615	y3
615	n1
615	n4
615	n5
616	y2
616	y3
616	n1
616	n4
616	n5
617	y2
617	y3
617	n1
617	n4
617	n5
618	y2
618	y3
618	n1
618	n4
618	n5
619	y2
619	y3
619	n1
619	n4
619	n5
620	y2
620	y3
620	n1
620	n4
620	n5
621	y2
621	y3
621	n1
621	n4
621	n5
622	y2
622	y3
622	n1
622	n4
622	n5
623	y2
623	y3
623	n1
623	n4
623	n5
624	y2
624	y3
624	n1
624	n4
624	n5
625	y2
625	y3
625	n1
625	n4
625	n5
626	y2
626	y3
626	n1
626	n4
626	n5
627	y2
627	y3
627	n1
627	n4
627	n5
628	y2
628	y3
628	n1
628	n4
628	n5
629	y2
629	y3
629	n1
629	n4
629	n5
630	y2
630	y3
630	n1
630	n4
630	n5
631	y2
631	y3
631	n1
631	n4
631	n5
632	y2
632	y3
632	n1
632	n4
632	n5
633	y2
633	y3
633	n1
633	n4
633	n5
634	y2
634	y3
634	n1
634	n4
634	n5
635	y2
635	y3
635	n1
635	n4
635	n5
636	y2
636	y3
636	n1
636	n4
636	n5
637	y2
637	y3
637	n1
637	n4
637	n5
638	y2
638	y3
638	n1
638	n4
638	n5
639	y2
639	y3
639	n1
639	n4
639	n5
640	y2
640	y3
640	n1
640	n4
640	n5
641	y2
641	y3
641	n1
641	n4
641	n5
642	y2
642	y3
642	n1
642	n4
642	n5
643	y2
643	y3
643	n1
643	n4
643	n5
644	y2
644	y3
644	n1
644	n4
644	n5
645	y2
645	y3
645	n1
645	n4
645	n5
646	y2
646	y3
646	n1
646	n4
646	n5
647	y2
647	y3
647	n1
647	n4
647	n5
648	y2
648	y3
648	n1
648	n4
648	n5
649	y2
649	y3
649	n1
649	n4
649	n5
650	y2
650	y3
650	n1
650	n4
650	n5
651	y2
651	y3
651	n1
651	n4
651	n5
652	y2
652	y3
652	n1
652	n4
652	n5
653	y2
653	y3
653	n1
653	n4
653	n5
654	y2
654	y3
654	n1
654	n4
654	n5
655	y2
655	y3
655	n1
655	n4
655	n5
656	y2
656	y3
656	n1
656	n4
656	n5
657	y2
657	y3
657	n1
657	n4
657	n5
658	y2
658	y3
658	n1
658	n4
658	n5
659	y2
659	y3
659	n1
659	n4
659	n5
660	y2
660	y3
660	n1
660	n4
660	n5
661	y2
661	y3
661	n1
661	n4
661	n5
662	y2
662	y3
662	n1
662	n4
662	n5
663	y2
663	y3
663	n1
663	n4
663	n5
664	y2
664	y3
664	n1
664	n4
664	n5
665	y2
665	y3
665	n1
665	n4
665	n5
666	y2
666	y3
666	n1
666	n4
666	n5
667	y2
667	y3
667	n1
667	n4
667	n5
668	y2
668	y3
668	n1
668	n4
668	n5
669	y2
669	y3
669	n1
669	n4
669	n5
670	y2
670	y3
670	n1
670	n4
670	n5
671	y2
671	y3
671	n1
671	n4
671	n5
672	y2
672	y3
672	n1
672	n4
672	n5
673	y2
673	y3
673	n1
673	n4
673	n5
674	y2
674	y3
674	n1
674	n4
674	n5
675	y2
675	y3
675	n1
675	n4
675	n5
676	y2
676	y3
676	n1
676	n4
676	n5
677	y2
677	y3
677	n1
677	n4
677	n5
678	y2
678	y3
678	n1
678	n4
678	n5
679	y2
679	y3
679	n1
679	n4
679	n5
680	y2
680	y3
680	n1
680	n4
680	n5
681	y2
681	y3
681	n1
681	n4
681	n5
682	y2
682	y3
682	n1
682	n4
682	n5
683	y2
683	y3
683	n1
683	n4
683	n5
684	y2
684	y3
684	n1
684	n4
684	n5
685	y2
685	y3
685	n1
685	n4
685	n5
686	y2
686	y3
686	n1
686	n4
686	n5
687	y2
687	y3
687	n1
687	n4
687	n5
688	y2
688	y3
688	n1
688	n4
688	n5
689	y2
689	y3
689	n1
689	n4
689	n5
690	y2
690	y3
690	n1
690	n4
690	n5
691	y2
691	y3
691	n1
691	n4
691	n5
692	y2
692	y3
692	n1
692	n4
692	n5
693	y2
693	y3
693	n1
693	n4
693	n5
694	y2
694	y3
694	n1
694	n4
694	n5
695	y2
695	y3
695	n1
695	n4
695	n5
696	y2
696	y3
696	n1
696	n4
696	n5
697	y2
697	y3
697	n1
697	n4
697	n5
698	y2
698	y3
698	n1
698	n4
698	n5
699	y2
699	y3
699	n1
699	n4
699	n5
700	y2
700	y3
700	n1
700	n4
700	n5
701	y2
701	y3
701	n1
701	n4
701	n5
702	y2
702	y3
702	n1
702	n4
702	n5
703	y2
703	y3
703	n1
703	n4
703	n5
704	y2
704	y3
704	n1
704	n4
704	n5
705	y2
705	y3
705	n1
705	n4
705	n5
706	y2
706	y3
706	n1
706	n4
706	n5
707	y2
707	y3
707	n1
707	n4
707	n5
708	y2
708	y3
708	n1
708	n4
708	n5
709	y2
709	y3
709	n1
709	n4
709	n5
710	y2
710	y3
710	n1
710	n4
710	n5
711	y2
711	y3
711	n1
711	n4
711	n5
712	y2
712	y3
712	n1
712	n4
712	n5
713	y2
713	y3
713	n1
713	n4
713	n5
714	y2
714	y3
714	n1
714	n4
714	n5
715	y2
715	y3
715	n1
715	n4
715	n5
716	y2
716	y3
716	n1
716	n4
716	n5
717	y2
717	y3
717	n1
717	n4
717	n5
718	y2
718	y3
718	n1
718	n4
718	n5
719	y2
719	y3
719	n1
719	n4
719	n5
720	y2
720	y3
720	n1
720	n4
720	n5
721	y2
721	y3
721	n1
721	n4
721	n5
722	y2
722	y3
722	n1
722	n4
722	n5
723	y2
723	y3
723	n1
723	n4
723	n5
724	y2
724	y3
724	n1
724	n4
724	n5
725	y2
725	y3
725	n1
725	n4
725	n5
726	y2
726	y3
726	n1
726	n4
726	n5
727	y2
727	y3
727	n1
727	n4
727	n5
728	y2
728	y3
728	n1
728	n4
728	n5
729	y2
729	y3
729	n1
729	n4
729	n5
730	y2
730	y3
730	n1
730	n4
730	n5
731	y2
731	y3
731	n1
731	n4
731	n5
732	y2
732	y3
732	n1
732	n4
732	n5
733	y2
733	y3
733	n1
733	n4
733	n5
734	y2
734	y3
734	n1
734	n4
734	n5
735	y2
735	y3
735	n1
735	n4
735	n5
736	y2
736	y3
736	n1
736	n4
736	n5
737	y2
737	y3
737	n1
737	n4
737	n5
738	y2
738	y3
738	n1
738	n4
738	n5
739	y2
739	y3
739	n1
739	n4
739	n5
740	y2
740	y3
740	n1
740	n4
740	n5
741	y2
741	y3
741	n1
741	n4
741	n5
742	y2
742	y3
742	n1
742	n4
742	n5
743	y2
743	y3
743	n1
743	n4
743	n5
744	y2
744	y3
744	n1
744	n4
744	n5
745	y2
745	y3
745	n1
745	n4
745	n5
746	y2
746	y3
746	n1
746	n4
746	n5
747	y2
747	y3
747	n1
747	n4
747	n5
748	y2
748	y3
748	n1
748	n4
748	n5
749	y2
749	y3
749	n1
749	n4
749	n5
750	y2
750	y3
750	n1
750	n4
750	n5
751	y2
751	y3
751	n1
751	n4
751	n5
752	y2
752	y3
752	n1
752	n4
752	n5
753	y2
753	y3
753	n1
753	n4
753	n5
754	y2
754	y3
754	n1
754	n4
754	n5
755	y2
755	y3
755	n1
755	n4
755	n5
756	y2
756	y3
756	n1
756	n4
756	n5
757	y2
757	y3
757	n1
757	n4
757	n5
758	y2
758	y3
758	n1
758	n4
758	n5
759	y2
759	y3
759	n1
759	n4
759	n5
760	y2
760	y3
760	n1
760	n4
760	n5
761	y2
761	y3
761	n1
761	n4
761	n5
762	y2
762	y3
762	n1
762	n4
762	n5
763	y2
763	y3
763	n1
763	n4
763	n5
764	y2
764	y3
764	n1
764	n4
764	n5
765	y2
765	y3
765	n1
765	n4
765	n5
766	y2
766	y3
766	n1
766	n4
766	n5
767	y2
767	y3
767	n1
767	n4
767	n5
768	y3
768	y5
768	n1
768	n2
768	n4
769	y3
769	y5
769	n1
769	n2
769	n4
770	y3
770	y5
770	n1
770	n2
770	n4
771	y3
771	y5
771	n1
771	n2
771	n4
772	y3
772	y5
772	n1
772	n2
772	n4
773	y3
773	y5
773	n1
773	n2
773	n4
774	y3
774	y5
774	n1
774	n2
774	n4
775	y3
775	y5
775	n1
775	n2
775	n4
776	y3
776	y5
776	n1
776	n2
776	n4
777	y3
777	y5
777	n1
777	n2
777	n4
778	y3
778	y5
778	n1
778	n2
778	n4
779	y3
779	y5
779	n1
779	n2
779	n4
780	y3
780	y5
780	n1
780	n2
780	n4
781	y3
781	y5
781	n1
781	n2
781	n4
782	y3
782	y5
782	n1
782	n2
782	n4
783	y3
783	y5
783	n1
783	n2
783	n4
784	y3
784	y5
784	n1
784	n2
784	n4
785	y3
785	y5
785	n1
785	n2
785	n4
786	y3
786	y5
786	n1
786	n2
786	n4
787	y3
787	y5
787	n1
787	n2
787	n4
788	y3
788	y5
788	n1
788	n2
788	n4
789	y3
789	y5
789	n1
789	n2
789	n4
790	y3
790	y5
790	n1
790	n2
790	n4
791	y3
791	y5
791	n1
791	n2
791	n4
792	y3
792	y5
792	n1
792	n2
792	n4
793	y4
793	n1
793	n2
793	n3
793	n5
794	y4
794	n1
794	n2
794	n3
794	n5
795	y4
795	n1
795	n2
795	n3
795	n5
796	y4
796	n1
796	n2
796	n3
796	n5
797	y4
797	n1
797	n2
797	n3
797	n5
798	y4
798	n1
798	n2
798	n3
798	n5
799	y4
799	n1
799	n2
799	n3
799	n5
800	y4
800	n1
800	n2
800	n3
800	n5
801	y4
801	n1
801	n2
801	n3
801	n5
802	y4
802	n1
802	n2
802	n3
802	n5
803	y4
803	n1
803	n2
803	n3
803	n5
804	y4
804	n1
804	n2
804	n3
804	n5
805	y4
805	n1
805	n2
805	n3
805	n5
806	y1
806	y3
806	n2
806	n4
806	n5
807	y1
807	y3
807	n2
807	n4
807	n5
808	y1
808	y3
808	n2
808	n4
808	n5
809	y1
809	y2
809	y5
809	n3
809	n4
810	y2
810	y3
810	y5
810	n1
810	n4
811	y2
811	y3
811	y5
811	n1
811	n4
812	y2
812	y3
812	y5
812	n1
812	n4
813	y2
813	y3
813	y5
813	n1
813	n4
814	y2
814	y3
814	y5
814	n1
814	n4
815	y2
815	y3
815	y5
815	n1
815	n4
816	y2
816	y3
816	y5
816	n1
816	n4
817	y2
817	y3
817	y5
817	n1
817	n4
818	y2
818	y3
818	y5
818	n1
818	n4
819	y2
819	y3
819	y5
819	n1
819	n4
820	y2
820	y3
820	y5
820	n1
820	n4
821	y2
821	y3
821	y5
821	n1
821	n4
822	y2
822	y3
822	y5
822	n1
822	n4
823	y2
823	y3
823	y5
823	n1
823	n4
824	y2
824	y3
824	y5
824	n1
824	n4
825	y2
825	y3
825	y5
825	n1
825	n4
826	y2
826	y3
826	y5
826	n1
826	n4
827	y2
827	y3
827	y5
827	n1
827	n4
828	y2
828	y3
828	y5
828	n1
828	n4
829	y2
829	y3
829	y5
829	n1
829	n4
830	y2
830	y3
830	y5
830	n1
830	n4
831	y2
831	y3
831	y5
831	n1
831	n4
832	y2
832	y3
832	y5
832	n1
832	n4
833	y2
833	y3
833	y5
833	n1
833	n4
834	y2
834	y3
834	y5
834	n1
834	n4
835	y2
835	y3
835	y5
835	n1
835	n4
836	y2
836	y3
836	y5
836	n1
836	n4
837	y2
837	y3
837	y5
837	n1
837	n4
838	y2
838	y3
838	y5
838	n1
838	n4
839	y2
839	y3
839	y5
839	n1
839	n4
840	y2
840	y3
840	y5
840	n1
840	n4
841	y2
841	y3
841	y5
841	n1
841	n4
842	y2
842	y3
842	y5
842	n1
842	n4
843	y2
843	y3
843	y5
843	n1
843	n4
844	y2
844	y3
844	y5
844	n1
844	n4
845	y2
845	y3
845	y5
845	n1
845	n4
846	y2
846	y3
846	y5
846	n1
846	n4
847	y2
847	y3
847	y5
847	n1
847	n4
848	y2
848	y3
848	y5
848	n1
848	n4
849	y2
849	y3
849	y5
849	n1
849	n4
850	y2
850	y3
850	y5
850	n1
850	n4
851	y2
851	y3
851	y5
851	n1
851	n4
852	y2
852	y3
852	y5
852	n1
852	n4
853	y2
853	y3
853	y5
853	n1
853	n4
854	y2
854	y3
854	y5
854	n1
854	n4
855	y2
855	y3
855	y5
855	n1
855	n4
856	y2
856	y3
856	y5
856	n1
856	n4
857	y2
857	y3
857	y5
857	n1
857	n4
858	y2
858	y3
858	y5
858	n1
858	n4
859	y2
859	y3
859	y5
859	n1
859	n4
860	y2
860	y3
860	y5
860	n1
860	n4
861	y2
861	y3
861	y5
861	n1
861	n4
862	y2
862	y3
862	y5
862	n1
862	n4
863	y2
863	y3
863	y5
863	n1
863	n4
864	y2
864	y3
864	y5
864	n1
864	n4
865	y2
865	y3
865	y5
865	n1
865	n4
866	y2
866	y3
866	y5
866	n1
866	n4
867	y2
867	y3
867	y5
867	n1
867	n4
868	y2
868	y3
868	y5
868	n1
868	n4
869	y2
869	y3
869	y5
869	n1
869	n4
870	y2
870	y3
870	y5
870	n1
870	n4
871	y2
871	y3
871	y5
871	n1
871	n4
872	y2
872	y3
872	y5
872	n1
872	n4
873	y2
873	y3
873	y5
873	n1
873	n4
874	y2
874	y4
874	n1
874	n3
874	n5
875	y2
875	y4
875	n1
875	n3
875	n5
876	y2
876	y4
876	n1
876	n3
876	n5
877	y2
877	y4
877	n1
877	n3
877	n5
878	y2
878	y4
878	n1
878	n3
878	n5
879	y2
879	y4
879	n1
879	n3
879	n5
880	y2
880	y4
880	n1
880	n3
880	n5
881	y2
881	y4
881	n1
881	n3
881	n5
882	y2
882	y4
882	n1
882	n3
882	n5
883	y2
883	y4
883	n1
883	n3
883	n5
884	y2
884	y4
884	n1
884	n3
884	n5
885	y2
885	y4
885	n1
885	n3
885	n5
886	y2
886	y4
886	n1
886	n3
886	n5
887	y2
887	y4
887	n1
887	n3
887	n5
888	y2
888	y4
888	n1
888	n3
888	n5
889	y2
889	y4
889	n1
889	n3
889	n5
890	y2
890	y4
890	n1
890	n3
890	n5
891	y2
891	y4
891	n1
891	n3
891	n5
892	y2
892	y4
892	n1
892	n3
892	n5
893	y2
893	y4
893	n1
893	n3
893	n5
894	y2
894	y4
894	n1
894	n3
894	n5
895	y2
895	y4
895	n1
895	n3
895	n5
896	y2
896	y4
896	n1
896	n3
896	n5
897	y2
897	y4
897	n1
897	n3
897	n5
898	y2
898	y4
898	n1
898	n3
898	n5
899	y2
899	y4
899	n1
899	n3
899	n5
900	y2
900	y4
900	n1
900	n3
900	n5
901	y2
901	y4
901	n1
901	n3
901	n5
902	y2
902	y4
902	n1
902	n3
902	n5
903	y2
903	y4
903	n1
903	n3
903	n5
904	y2
904	y4
904	n1
904	n3
904	n5
905	y2
905	y4
905	n1
905	n3
905	n5
906	y2
906	y4
906	n1
906	n3
906	n5
907	y2
907	y4
907	n1
907	n3
907	n5
908	y2
908	y4
908	n1
908	n3
908	n5
909	y1
909	y2
909	y3
909	n4
909	n5
910	y1
910	y2
910	y3
910	n4
910	n5
911	y1
911	y2
911	y3
911	n4
911	n5
912	y1
912	y2
912	y3
912	n4
912	n5
913	y1
913	y2
913	y3
913	n4
913	n5
914	y1
914	y2
914	y3
914	n4
914	n5
915	y1
915	y2
915	y3
915	n4
915	n5
916	y1
916	y2
916	y3
916	n4
916	n5
917	y1
917	y2
917	y3
917	n4
917	n5
918	y1
918	y2
918	y3
918	n4
918	n5
919	y1
919	y2
919	y3
919	n4
919	n5
920	y1
920	y2
920	y3
920	n4
920	n5
921	y1
921	y2
921	y3
921	n4
921	n5
922	y1
922	y2
922	y3
922	n4
922	n5
923	y1
923	y2
923	y3
923	n4
923	n5
924	y1
924	y2
924	y3
924	n4
924	n5
925	y1
925	y2
925	y3
925	n4
925	n5
926	y1
926	y2
926	y3
926	n4
926	n5
927	y4
927	y5
927	n1
927	n2
927	n3
928	y4
928	y5
928	n1
928	n2
928	n3
929	y4
929	y5
929	n1
929	n2
929	n3
930	y4
930	y5
930	n1
930	n2
930	n3
931	y4
931	y5
931	n1
931	n2
931	n3
932	y4
932	y5
932	n1
932	n2
932	n3
933	y4
933	y5
933	n1
933	n2
933	n3
934	y4
934	y5
934	n1
934	n2
934	n3
935	y1
935	y3
935	y5
935	n2
935	n4
936	y1
936	y3
936	y5
936	n2
936	n4
937	y1
937	y3
937	y5
937	n2
937	n4
938	y3
938	y4
938	n1
938	n2
938	n5
939	y3
939	y4
939	n1
939	n2
939	n5
940	y3
940	y4
940	n1
940	n2
940	n5
941	y3
941	y4
941	n1
941	n2
941	n5
942	y3
942	y4
942	n1
942	n2
942	n5
943	y3
943	y4
943	n1
943	n2
943	n5
944	y3
944	y4
944	n1
944	n2
944	n5
945	y3
945	y4
945	n1
945	n2
945	n5
946	y3
946	y4
946	n1
946	n2
946	n5
947	y3
947	y4
947	n1
947	n2
947	n5
948	y3
948	y4
948	n1
948	n2
948	n5
949	y3
949	y4
949	n1
949	n2
949	n5
950	y3
950	y4
950	n1
950	n2
950	n5
951	y3
951	y4
951	n1
951	n2
951	n5
952	y3
952	y4
952	n1
952	n2
952	n5
953	y3
953	y4
953	n1
953	n2
953	n5
954	y3
954	y4
954	n1
954	n2
954	n5
955	y3
955	y4
955	n1
955	n2
955	n5
956	y3
956	y4
956	n1
956	n2
956	n5
957	y3
957	y4
957	n1
957	n2
957	n5
958	y3
958	y4
958	n1
958	n2
958	n5
959	y3
959	y4
959	n1
959	n2
959	n5
960	y3
960	y4
960	n1
960	n2
960	n5
961	y3
961	y4
961	n1
961	n2
961	n5
962	y3
962	y4
962	n1
962	n2
962	n5
963	y3
963	y4
963	n1
963	n2
963	n5
964	y3
964	y4
964	n1
964	n2
964	n5
965	y3
965	y4
965	n1
965	n2
965	n5
966	y3
966	y4
966	n1
966	n2
966	n5
967	y3
967	y4
967	n1
967	n2
967	n5
968	y3
968	y4
968	n1
968	n2
968	n5
969	y3
969	y4
969	n1
969	n2
969	n5
970	y3
970	y4
970	n1
970	n2
970	n5
971	y3
971	y4
971	n1
971	n2
971	n5
972	y3
972	y4
972	n1
972	n2
972	n5
973	y3
973	y4
973	n1
973	n2
973	n5
974	y3
974	y4
974	n1
974	n2
974	n5
975	y3
975	y4
975	n1
975	n2
975	n5
976	y3
976	y4
976	n1
976	n2
976	n5
977	y3
977	y4
977	n1
977	n2
977	n5
978	y3
978	y4
978	n1
978	n2
978	n5
979	y3
979	y4
979	n1
979	n2
979	n5
980	y3
980	y4
980	n1
980	n2
980	n5
981	y3
981	y4
981	n1
981	n2
981	n5
982	y3
982	y4
982	n1
982	n2
982	n5
983	y3
983	y4
983	n1
983	n2
983	n5
984	y3
984	y4
984	n1
984	n2
984	n5
985	y3
985	y4
985	n1
985	n2
985	n5
986	y3
986	y4
986	n1
986	n2
986	n5
987	y3
987	y4
987	n1
987	n2
987	n5
988	y3
988	y4
988	n1
988	n2
988	n5
989	y3
989	y4
989	n1
989	n2
989	n5
990	y3
990	y4
990	n1
990	n2
990	n5
991	y3
991	y4
991	n1
991	n2
991	n5
992	y3
992	y4
992	n1
992	n2
992	n5
993	y3
993	y4
993	n1
993	n2
993	n5
994	y3
994	y4
994	n1
994	n2
994	n5
995	y3
995	y4
995	n1
995	n2
995	n5
996	y3
996	y4
996	n1
996	n2
996	n5
997	y3
997	y4
997	n1
997	n2
997	n5
998	y3
998	y4
998	n1
998	n2
998	n5
999	y3
999	y4
999	n1
999	n2
999	n5
1000	y3
1000	y4
1000	n1
1000	n2
1000	n5
1001	y3
1001	y4
1001	n1
1001	n2
1001	n5
1002	y3
1002	y4
1002	n1
1002	n2
1002	n5
1003	y2
1003	y4
1003	y5
1003	n1
1003	n3
1004	y2
1004	y4
1004	y5
1004	n1
1004	n3
1005	y2
1005	y4
1005	y5
1005	n1
1005	n3
1006	y2
1006	y4
1006	y5
1006	n1
1006	n3
1007	y2
1007	y4
1007	y5
1007	n1
1007	n3
1008	y2
1008	y4
1008	y5
1008	n1
1008	n3
1009	y2
1009	y4
1009	y5
1009	n1
1009	n3
1010	y2
1010	y4
1010	y5
1010	n1
1010	n3
1011	y2
1011	y4
1011	y5
1011	n1
1011	n3
1012	y2
1012	y4
1012	y5
1012	n1
1012	n3
1013	y2
1013	y4
1013	y5
1013	n1
1013	n3
1014	y2
1014	y4
1014	y5
1014	n1
1014	n3
1015	y1
1015	y2
1015	y3
1015	y5
1015	n4
1016	y1
1016	y2
1016	y3
1016	y5
1016	n4
1017	y1
1017	y2
1017	y3
1017	y5
1017	n4
1018	y1
1018	y2
1018	y3
1018	y5
1018	n4
1019	y1
1019	y2
1019	y3
1019	y5
1019	n4
1020	y1
1020	y2
1020	y3
1020	y5
1020	n4
1021	y1
1021	y2
1021	y3
1021	y5
1021	n4
1022	y1
1022	y2
1022	y3
1022	y5
1022	n4
1023	y1
1023	y2
1023	y3
1023	y5
1023	n4
1024	y1
1024	y2
1024	y4
1024	n3
1024	n5
1025	y1
1025	y2
1025	y4
1025	n3
1025	n5
1026	y1
1026	y2
1026	y4
1026	n3
1026	n5
1027	y1
1027	y2
1027	y4
1027	n3
1027	n5
1028	y1
1028	y4
1028	y5
1028	n2
1028	n3
1029	y1
1029	y4
1029	y5
1029	n2
1029	n3
1030	y2
1030	y3
1030	y4
1030	n1
1030	n5
1031	y2
1031	y3
1031	y4
1031	n1
1031	n5
1032	y2
1032	y3
1032	y4
1032	n1
1032	n5
1033	y2
1033	y3
1033	y4
1033	n1
1033	n5
1034	y2
1034	y3
1034	y4
1034	n1
1034	n5
1035	y2
1035	y3
1035	y4
1035	n1
1035	n5
1036	y2
1036	y3
1036	y4
1036	n1
1036	n5
1037	y2
1037	y3
1037	y4
1037	n1
1037	n5
1038	y2
1038	y3
1038	y4
1038	n1
1038	n5
1039	y2
1039	y3
1039	y4
1039	n1
1039	n5
1040	y2
1040	y3
1040	y4
1040	n1
1040	n5
1041	y2
1041	y3
1041	y4
1041	n1
1041	n5
1042	y2
1042	y3
1042	y4
1042	n1
1042	n5
1043	y2
1043	y3
1043	y4
1043	n1
1043	n5
1044	y2
1044	y3
1044	y4
1044	n1
1044	n5
1045	y2
1045	y3
1045	y4
1045	n1
1045	n5
1046	y2
1046	y3
1046	y4
1046	n1
1046	n5
1047	y2
1047	y3
1047	y4
1047	n1
1047	n5
1048	y2
1048	y3
1048	y4
1048	n1
1048	n5
1049	y2
1049	y3
1049	y4
1049	n1
1049	n5
1050	y2
1050	y3
1050	y4
1050	n1
1050	n5
1051	y2
1051	y3
1051	y4
1051	n1
1051	n5
1052	y2
1052	y3
1052	y4
1052	n1
1052	n5
1053	y2
1053	y3
1053	y4
1053	n1
1053	n5
1054	y2
1054	y3
1054	y4
1054	n1
1054	n5
1055	y2
1055	y3
1055	y4
1055	n1
1055	n5
1056	y2
1056	y3
1056	y4
1056	n1
1056	n5
1057	y2
1057	y3
1057	y4
1057	n1
1057	n5
1058	y2
1058	y3
1058	y4
1058	n1
1058	n5
1059	y2
1059	y3
1059	y4
1059	n1
1059	n5
1060	y2
1060	y3
1060	y4
1060	n1
1060	n5
1061	y2
1061	y3
1061	y4
1061	n1
1061	n5
1062	y2
1062	y3
1062	y4
1062	n1
1062	n5
1063	y2
1063	y3
1063	y4
1063	n1
1063	n5
1064	y2
1064	y3
1064	y4
1064	n1
1064	n5
1065	y2
1065	y3
1065	y4
1065	n1
1065	n5
1066	y2
1066	y3
1066	y4
1066	n1
1066	n5
1067	y2
1067	y3
1067	y4
1067	n1
1067	n5
1068	y2
1068	y3
1068	y4
1068	n1
1068	n5
1069	y2
1069	y3
1069	y4
1069	n1
1069	n5
1070	y2
1070	y3
1070	y4
1070	n1
1070	n5
1071	y2
1071	y3
1071	y4
1071	n1
1071	n5
1072	y2
1072	y3
1072	y4
1072	n1
1072	n5
1073	y2
1073	y3
1073	y4
1073	n1
1073	n5
1074	y2
1074	y3
1074	y4
1074	n1
1074	n5
1075	y2
1075	y3
1075	y4
1075	n1
1075	n5
1076	y2
1076	y3
1076	y4
1076	n1
1076	n5
1077	y2
1077	y3
1077	y4
1077	n1
1077	n5
1078	y2
1078	y3
1078	y4
1078	n1
1078	n5
1079	y2
1079	y3
1079	y4
1079	n1
1079	n5
1080	y2
1080	y3
1080	y4
1080	n1
1080	n5
1081	y2
1081	y3
1081	y4
1081	n1
1081	n5
1082	y2
1082	y3
1082	y4
1082	n1
1082	n5
1083	y2
1083	y3
1083	y4
1083	n1
1083	n5
1084	y2
1084	y3
1084	y4
1084	n1
1084	n5
1085	y2
1085	y3
1085	y4
1085	n1
1085	n5
1086	y2
1086	y3
1086	y4
1086	n1
1086	n5
1087	y2
1087	y3
1087	y4
1087	n1
1087	n5
1088	y2
1088	y3
1088	y4
1088	n1
1088	n5
1089	y2
1089	y3
1089	y4
1089	n1
1089	n5
1090	y2
1090	y3
1090	y4
1090	n1
1090	n5
1091	y2
1091	y3
1091	y4
1091	n1
1091	n5
1092	y2
1092	y3
1092	y4
1092	n1
1092	n5
1093	y2
1093	y3
1093	y4
1093	n1
1093	n5
1094	y2
1094	y3
1094	y4
1094	n1
1094	n5
1095	y2
1095	y3
1095	y4
1095	n1
1095	n5
1096	y2
1096	y3
1096	y4
1096	n1
1096	n5
1097	y2
1097	y3
1097	y4
1097	n1
1097	n5
1098	y2
1098	y3
1098	y4
1098	n1
1098	n5
1099	y2
1099	y3
1099	y4
1099	n1
1099	n5
1100	y2
1100	y3
1100	y4
1100	n1
